tweet_id,sentiment,author,tweet_data
1957364996,1,Lushebo,confused on why and how people pose as others on twitter. I mean they really do their homework on peoples lives to imitate them. it's sad
1957365206,1,kellygirl27,@Emsy Twitter's being mean w/ the pics lately! Stole mine for an entire day!
1957365278,0,MrNokill,@markbuchholz the non-Europers managed to dump the sun here! its gonna be a hot time now!
1957365292,1,darlingnisey,"@onmammaz ugh! I have a knee injury too, except mine is just an infected cut that hurts like hell"
1957365541,0,itsashleyLOL,Using tiffys computer...it feels different from mine... the touch is different.
1957366118,1,AlexSaglimbeni,@brandillio that would be most ideal. However...now I dont see myself leaving before 3  Gonna have to take a rain check
1957366488,1,nakedxa,@pkBLGdonahue he's not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!
1957366702,0,DiscoverClocks,Good night twitter friends - I'm nodding off at the 'puter
1957366885,0,jenstar,Bummed out I am missing a rock climbing trip next week
1957366994,0,adamfarmer91,Stuck in some shitty traffic! This day is going to be crap
1957367214,1,eleusis7,@Maccah Red? wtf happened to dark blue + black stripes?
1957367293,0,jcksl,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.
1957369079,1,muSicFienDkiCks,I just really want to sleep butmy eyes won't let me
1957369110,0,gudgeon,Not a good start to the day left my money at home . So i'll hot a day me looking for free carparks
1957369316,1,ninjamuse,http://twitpic.com/665e9 - i miss this place
1957369382,0,ashleeadams,I want it to be Wednesday already so I can hurry up and go to New Zealand so I'm busy and not sitting here bored and stressing
1957369758,1,smorkalov,"??????? ????????? ?? Google Chrome - ?? ???????, ?? ??? ???????? ??? ?? Firefox"
1957369983,1,SnappyTouch,"@yarivs Storysize is 2 (and it's posted as a short story, not one liner), but doesn't show up in any news friends can see. Only in wall"
1957370551,0,Ariadnex,"@deathnerd ah man, that's sucks.  What happened to it that's prompting a reinstall?"
1957370577,0,nettlecake,@Farctum Oh poor thing  Hope it's easily sorted out. (and not too expensive!)
1957371013,1,cymberrain,@bannersrus hemp cloth is marvelous but unfortunately no
1957371316,1,iamcaseface,on that note - i do not feel missed.
1957371465,1,lolapug,Has been rejected
1957371472,1,pixie_darling,@linojoelsap still got one more year with t-mo tho  I might just get a new bb curve. Not too concerned abt apps. Batt life is important
1957371550,1,Buzzyboo,my stupid msn wont sign in
1957372371,1,rosshill,@bronwen @jjprojects you might have missed my latest experiment - I know blogs have too many words these days  http://tinyurl.com/ne6twc
1957372521,1,hockeyfan45214,Ship. I'm stuck.
1957372522,0,Rachecullen,@Lil_maggie you okay? i miss you @tanyadenali1 im sad you didnt text todayh
1957372567,1,BriBriD,@andyclemmensen Me too  @shortstackband haha I did but have no credit
1957373593,0,Mz_Cognac,#3wordsaftersex it hurts now
1957374741,0,ShotaD,Heavily medicated but can't sleep. Ugh...
1957374992,0,blueautopsy,"Grrrrr fuck. Just remembered that I'm doing the later shift today, so not at work for another hour! What a wasted lay in opportunity"
1957375017,1,kimmerz88,"is getting a cold    *cough, oink, cough*"
1957375661,1,ciarafegan,Is dreading going to work  BUT....its friiiiiday!! whoop!!!
1957375982,0,VdChiongbian,@DontLetGo14 at home  im so lonely here...
1957376288,1,ajinka,"I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will"
1957376424,1,Celz29,ok so i'm a lil happier now.. i hope i fixd my emails.. hope they weren't hacked although it seemed really suspicious!!
1957376490,0,ilsepla,"what is 1!? baby don't hurt me, don't hurt me, no more. I WANT TO WATCH 'NIGHT AT THE RUXBURY' RIGHT NOW!!!!"
1957376526,1,CustomerSense,"You need to remember the data the customer has entered on previous pages when they use the back button. So, so many don't do this"
1957376603,1,jesusismyoxygen,I'm frightened that zombies are going to attack me.  i don't like scary movies.
1957376888,1,patriciannroque,@kyluhtoots oops. Cy's place is too near. Trouble for me.
1957376910,1,joyangg,blast from the mofo'ing past. NTS why must you suck so badly at school?
1957377238,1,k_lala,NOT excited for 32 people reservation in the morning  damn LOVIN halo3 right now for sure too
1957377376,1,bettinapaula,sad that she didn't get to see Rica before she leaves later today..
1957377577,1,EmmaGunders,"@JohnGunders I want Ulead back, it was awesome and it worked. But unfortunately it's only for PC"
1957377693,1,Dejope,Is there a way to block followers?  I have no idea who you are. .  Sorry..
1957378228,1,Fredtechno,my internet income project has got a BIG problem today.
1957378234,1,creativeoutcast,"I just want somebody to 1, and who 1s me. I think and day-dream about about that CONSTANTLY."
1957378535,0,katiemul,This is exactly y I 0 driving thru dandy - sittin at lights next to a car of asians who r callin out to me &amp
1957378778,0,JuwalBose,@AravindJose thanks dude. Being a low level business man its hard to get normal credit cards..also our place is not listed with any bank
1957378809,1,NikkayPandarr,@Humangummybear Doodle whats wrong?
1957379042,0,NicholeAurora,so had a freakin lond thursday  ready to hit the hay and 1 1 I can't freakin sleep :/ Boo!
1957379061,1,jasonxcore,"i really don't want to go to the eisteddfod concert tonight, it would be ok if i didnt have to wear the dumb band uniform"
1957379307,1,shadowcat_mdk,Walking to work on a gloriously sunny day. Going to be a good weekend in which I will burn as always even with suncream on  #fb
1957379882,1,rachelbeer,"Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That'll learn me..."
1957380003,1,JulieBinnie92,just going into school 2 get some spanish CDs &quot
1957380317,0,LittleLee,Its too early
1957381185,1,twinkljiawenni,"When the weather's... ugh, something like asthma. So, yeah, Ventolin."
1957381579,1,CforrClemmensen,"i now have 3 new videos on my ipod, i delted a few so i could replace them"
1957381679,1,keka_ontherocks,i need a good idea... FAST!
1957382211,1,tortoiseandkare,"wowza, only the second tweet of my entire trip and i leave in 3 days   but first - BLOW UP SF TOMORROW NIGHT!"
1957382337,1,Feebz78,it seems my phone is dying!  boo!
1957383118,0,ebistolas,My computer is being killed by a combo of mirrors edge and really poor win7 thermal management...75c gpu = one sad game
1957383267,1,sailesh88,@serenetan Is it? Wah. Wasted trip!
1957383269,1,jysla,this weather makes my fingers numb / still waiting
1957383403,1,sdltheman88,trying to finish moving stuff for tonight don't feel good!!!!!
1957383622,0,cambrosio,@jaysun093  yes it is. Sucks don't it
1957383698,1,stuandem,Mudweight hauled in for last time by @dandypig  http://yfrog.com/0zr2jqj
1957383729,0,TonyPrice1970,"@Kingsrockandrol I'm a bit down zoe cos I'm off to bed soon, so I will miss this gorgeous weather, were having  what you up too today? X"
1957384135,1,prashant7aug,Lots of confusions I've at my work place..
1957385273,0,Franccinee,My tummy hurts  go away cramps! I 0 chuu!!!!
1957385439,1,Duncanma,"@irascian ach, probably not... they are labeled as MI-5, which I believe was the name used when they aired on BBC America"
1957385704,1,MichelleChunii,I wanna go to DBSK oppa's Mirotic Concert in Thailand!!! I REALLY WANNA GO SO MUCHHHHH...    *burst into tears*
1957385950,1,adiandcriticism,"Need to come up with another blog post today. But for now, I AM SLEEEEEPPYYYYYY!!!!!!!!"
1957386633,1,bannersrus,@joanne7964 yeah I was like oh oh oh yeah that's it but then she said no  lol bummer
1957386977,1,ahhrjay,1 month ahaha. AND i dunno if I can go tomorrow LMAO cause i went today   Freakin filipino parents AHA
1957387122,1,YourGetaway08,@mimiwinfrey i wish i could find my camera cause i really wanna record some too...
1957387163,1,tetradian,"@rettema &quot;might be interested&quot; - thanks, I was: I came, I saw, I winced..  too much like Flatland http://bit.ly/12f0y"
1957387445,1,ozzympw,A day of administrative jobs
1957387521,0,AmazinglyEnough,@106jackfm I'm not that's why I'm sulking  not free all day
1957387539,1,amisij,Spring cleaning episode 2....do I really have to
1957387676,1,DutchieElise,"i was awake 7 hours ago, should have checked twitter"
1957388050,1,Heathurr88,Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!
1957388131,1,JULINSKI,"worked out tonight, had to work off the Cheesecake I ate todAY. To all the pple who are on a diet.. DON'T QUIT! It's not worth it"
1957388211,1,BonesCrazy24,Blehckk ! my cereal is yuck  why does it taste sour ?
1957388367,0,happypeyy,i lost my voice . what should i do ? it's very torture
1957388484,1,dicesix,"Did 2dives w/ Oceans Deep Dive. 10m vis, no sun, no colours. Dynamite fishing has done it's toll on the reefs."
1957388601,0,Lalutza,it's pretty cold outside  today i got another exam...
1957388625,1,shentabla,Shen computer just broke  Time to get the old IBM out...
1957389266,1,dayeee,"forecast in sf for friday, may 29: 66 degrees."
1957389794,1,histapleface,@ThatPaigeKid haha so your having father daugter bonding time? Lol anyways I g2g work get on msn later I'll be bored  x
1957389821,1,Sparrowsrflying,0 washing my hair! Because then it has to be dried &amp
1957389830,1,alexbrown1972,Now I need to change my monitor
1957389904,1,shmerin,"I'm a genius  put rug in washing machine, left folding door half open, machine moved now door won't close or open. shaking head."
1957389932,1,ahhrjay,@emcrxtna 1 month ahaha. AND i dunno if I can go tomorrow LMAO cause i went today  Freakin filipino parents AHA
1957390538,0,heartillery,why the fuck am I on twitter!!!
1957391156,1,RachaelBrannan,excited for YSJ Summer Ball - I wish we had one too
1957391560,1,mel95,I 1 music so much that i've gone through pain to play :S my sides of my fingers now are peeling and have blisters from playing so much
1957391983,1,KLNY,"@melkoo Hi Mel, if you feel unhappy just take a bit of fries but don't overdo.  If can help it don't"
1957392269,0,ShayMarie21,"@Lmhustle4life Shit none. But yea last weekend was crazy, i think i partied to hard, thats why im sic."
1957392449,0,dmcn,"@Lacrimae Pfft, there you go with the logic again!"
1957392514,1,evelynsharma,@Bkk_Saluja but i think the choco diet is worse  cuz every time ur hungry ur only allowed to eat a tiiiny piece of chocolate D:
1957392537,1,pikaplusmin,"it's about rain here, or it's just plain cloudy. i don't know which..."
1957392621,1,hobosexual,@keytar make up your mind
1957392626,0,SABruce19,@itstayloryall Im so sad we missed you at Family Reunion!!
1957392627,1,omgitsafox,"@Kikirowr Aww, why not?"
1957393311,1,Plexchan,is envious of people not in long-distance relationships...she's all mushy with no one to cuddle.
1957393357,1,qlotusboy,Omg... Prison break... The final break. The two episodes that only aired in the uk. Wow. Watch them if you haven't. Soo sad. Tear
1957393522,1,nizzicole,Muay Thai was awesome. I'm gonna be sore in the morning! I feel like being bad and eating junk tho
1957393560,1,kestrel_chan,"All this talk of buttershots has me wanting some!  Maybe I'll have a small bit over ice, I haven't had any since faire."
1957393736,0,lukehmuse,"On way to exam, very very nervous  bah"
1957394083,1,samgillespie,not happy with my 5:45 wake up call this morning  ... she's going to be grumpy later!
1957394130,1,gab_iii,@westonbuck i want a zune but i looove my pod  hahah
1957394632,1,adamleedesign,@absolutelytrue  #nightshift I'm still working  luckily having 1 with it. I can turn the music up when no one else is in the office. yay
1957395113,1,andrewn89,http://twitpic.com/665jw The racoons ate our bread!
1957395705,0,lekogeko,"@1825remnant, i missed everyone tonight"
1957395823,0,ironwilliams,Today = marking *135
1957396215,0,micooper1,Ugh our two week push to produce a six pack has produced nothing but pain!
1957396566,1,carlacharisse,"standing here open hands and i know i can't do this alone hold on, hold on, baby, hold on...geeez"
1957396708,0,LilCeasar,"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes"
1957396745,1,architortured,@Maxsterism naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they're saying tho
1957397142,1,arpitnext,@Cookie_Monstr  u may try Prism http://prism.mozilla.com/
1957397161,0,brittina,Dang you internet. . . Its been down all night. . .
1957397325,1,trashcanpatrol,http://www.speedtest.net/result/483892161.png i get good download speed only when no one else is using the connection
1957397407,1,dazb,":| Yikes,  ants are everywhere in the house.  Ants scare me"
1957397410,0,DaWaBZ94,@bb_nation just launched twittix v1.10 - not convinced
1957397883,1,sweetsteff,food...food...FOOD!
1957398563,1,MegsEggs,@laubow_  me too!
1957398625,1,KLNY,@melkoo If it is any consolation I got my BMI tested hahaha it says I am obesed  well so much for being unhappy for about 10 minutes.
1957398648,0,ralimiley,ooh i feel so sleepy... its 10:24 a.m. and i dont wanna go to school 2day  but i have to...
1957398677,0,danyella5,@12reed thx girl! I just now woke up! I cnt believe I'm sick!! Now I have a fever... Wish I could pound nyquil  This sucks.
1957398720,1,annienebauer,Hitting the docks soon.
1957398769,1,Susantse,"its at 3 am, im very tired but i can't sleep"
1957399202,0,Jaunski,@donald_jackson already there's none left  back to cabbage soup
1957399970,0,ThePartyBand,Wrong button  ... My music biz building that is.
1957399972,1,ponyhorrorshow,@r4nt penis.  @shdwtrev i hope you made sure it's okay. D:
1957400184,1,waynep,Too much sand in the SD 790 from pismo this weekend. ANOTHER canon powershot broken. 2nd one in a year  What to buy this time...
1957400770,0,twiri,"having the flu, not the swinish-one, but the flu."
1957400803,0,ArythMourn,really annoyed that work appear to have blocked facebook now...
1957401335,1,Branwen6277,@hermorrine Yeah I've noticed  I miss Spender. But you were closer to him. How are you holding up?
1957401551,1,sbutlin,looking at the sunshine out of my office window
1957401850,0,valeriuhh,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE"
1957402129,1,xnarx,@ashmart miss you
1957402597,1,joerel_faith,i'm lonely.  i need some hug.
1957403098,0,LucaBon,How freaking cold is it out in Sydney tonight...
1957403389,0,smashattack,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings"
1957403428,0,randolphmanoe,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*
1957403480,1,CatherineSam,Trying to get to sleep but my migraine is getting in the way
1957403707,1,gelodgreat,@itsJorx what do you mean jorx?
1957403743,1,TomnomsPrincess,Off to get ready for toms..  gotta go make sure he's not done anything stupid  ill tweet later.
1957403754,0,tamodom,woke up from bad dream.  grrrr
1957403773,1,paloozais,@madpierrot maybe it'll listen to you  dude it's like three in the morning. what time is it over there?
1957403824,1,neptune06,@yukihoang and of course it happens on the day I got a carwash.
1957403939,1,insertsmiley,@amyypee LOL i know! i only get to read it sometimes though cos my dad always chucks it out before he gets home
1957404195,0,rjdennis,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
1957404303,1,BlaqueRose,I used to have a remote for my tv.
1957404489,1,dj_bubble,anticipating a tough day ahead
1957404492,1,tishh,@leslieyuko mine too
1957405143,1,MarianellaCorde,So tired.
1957405491,1,xdchel,"@sarahlchu  poor you lmao, just stick your head out the window!"
1957406009,1,Veronica_F,Grrr... why can't I fall asleep
1957406370,1,leroienjaune,My head hurts
1957406858,1,nzphoenix,"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth."
1957407020,1,yousefcisco,is jealous of his family  their all having an amazing breakfast and all i get is rice crispies
1957407698,1,andreamylla,@siskack what?? can't believe it
1957407968,0,weelissa,@AyeBloodyRight Taking the souls of your friends and family and watching them die is a nightmare. Trust me
1957408010,1,Lissie89,Ugg. Unpacking sucks
1957408311,1,onedrgirl,thinks Coast Capital sent her work number to telemarketers
1957408530,1,kaylee1234,"@andyclemmensen aww haha, i want one but can't get one coz u dun  have my number"
1957408561,0,dancingwithself,I 0 it when this computer screws up and decides not to play sound on videos
1957408740,1,danishinaye,@poohbaby91 hey you WHORE!! that's kinda mean dont yu think?!
1957409096,1,jangoo,"REALLY want to go to an old friend's party tonight, but I have fakeflu. That and alcohol probably won't mix well."
1957409145,1,SusieMariex3,"@LishaKatherine i hope your doing great! I, your friends, and california miss you!!!"
1957409511,1,chowmut,http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad
1957409566,1,ryantard,Brownie sundaes at Five and Dumpster. Blood Bros on iTunes. Palm Reader was closed  1 at the 371 anyway.
1957410345,1,kellygirl27,"@Emsy Yeah, mine said &quot;That's a nice picture&quot; &amp; gave me the red x!  Hope you get it working soon!"
1957410592,1,darwii,@shaundiviney i got a messgae but it didnt work cause i have a text saver not like money credit  im sad now. wat do i do?? xoxo
1957410705,1,xoxobethy,i have much to learn
1957410722,0,CarismaLogan,missin my bro..
1957410954,0,Mr_Vose,is tired of being tired
1957411109,1,RebeccaBillups,... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq
1957411581,1,sammyx618,@taylorswift13 so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go  i1you&lt
1957411728,1,JaredSaul,@Yaelzraw fell asleep with techno songs on shuffle. Loud.  Its been on for hours. Im too lazy to go turn it off. He has like 800
1957411775,0,Ciloha,@DarynJones Your youtube account is down.
1957411988,1,stikiflem,im back to this z-index problem...again
1957412151,1,jonathanlumang,"@sueveeyall Haha, I wish I could"
1957412230,1,BARACKOKITTY,@J2thaESSICA also just spoke to my &lt
1957412353,1,Royal_S_Ent,@jlynn242001 ur there when I'm not  lol
1957412378,0,Run_TMC,still sick  @ Home http://loopt.us/iArPRg.t
1957412380,0,ilstjohn,not feeling too great today
1957412478,1,missecila,"Am in the place called 0UT OF NOW WHERE!! Take me out from here, somebody  http://myloc.me/1XRI"
1957412562,1,JeffRJohnson,"Warwick Castle http://snurl.com/izzau Amazing!  Off to Devon for a week...no internet, no updates"
1957412584,0,KellyHillll,i 0 that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp
1957413321,1,majqee,"I want to ride my bicycle today, but it's too cold and cloudy today"
1957413593,0,lorraincium,"Last Chemistry lesson for this school year!  On a brighter note, my birthday will be sandwiched between two days in chemistry lab!"
1957413675,1,Neekatron,@ScottRhodie I wanna be drinking at the pub
1957413976,0,Fluffy_Cupycake,you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did
1957414055,1,flossybunny,Sitting waiting for an exam to start
1957414375,1,andradeaf,am hungry agaaaaaaiiiin maaaam
1957414719,1,RecordScratch,Up already  Nooooooo!
1957414727,0,mjh81,@LittleLee yup! way to fucking early and I'm already at work
1957414856,0,GraceEdra,Ria got a a G1 phone and im jealous
1957415150,1,welshblue78,"Up early this morning, first to portmeirion then home"
1957415182,1,princess_mara15,@DoeMarley SOMEBODY ACTUALLY TOLD ME THAT!!  LOL
1957415641,1,bunnydozer,Have a golf ball sized swelling on my ankle and it's turned black and blue.
1957415838,0,xdetergentx,my party is wiped out they be all dead and stuff
1957416220,1,kydnice,@LydiaCaesar why have you still not called me back regarding the groundbreaking production i sent you earlier
1957416738,0,hermorrine,"@Branwen6277 I'm better today.  Yesterday was really hard.  It's still just so unbelievable.  I miss him, too... and probably always will."
1957416857,1,Linsteyn,I only hve 9followers
1957417035,1,brianlj,"Morning folks! Light tweeting today ('Hurrah!' from the crowd!) 'cos I've a busy Friday. Me inside, sunshine out."
1957417241,1,johannschwella,"@AmandaSevasti Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies."
1957417853,1,toddvic,Oh dear. Travellers moved onto land very near my house. They always leave a bloody mess and council take a year b 4 they clean it up
1957419654,1,KittenFlower,"I can't have any pets in the appartment I really want, so no rat yet."
1957420156,1,monicachung,going to work soon
1957420885,1,RussellBfan90,@BrandyWand1r Oh I see who u mean now-tht heltershelter person lol. yer looks scary
1957421094,1,nydia_nicole,I should be sleep. I have to wake up soooo early
1957421152,1,tanepiper,So hot today.  Why must it be a weekday
1957421436,1,Diablo5163,IT DIDN'T WORK
1957421539,1,catiecait,"I'm going to see Le Mis tonight. - myonlysanction: ugh, so jealous. aw  im a sucker for musicals, but i... http://tumblr.com/xtl1wb089"
1957421654,1,elisabethklein,good morning people !! in good old germany is it soooo cold
1957421741,1,AyeBloodyRight,@weelissa p.s. Dead like me was awsome. 1d that show  missed the last 2 episodes tho ?
1957422689,1,caseydunks,@sunnyphoenix there was like no1 there n tha DJ comp was hella wack... no gud DJs  but got in free so its all gud
1957422877,1,TotallyQueer81,@phenryss What's wrong?
1957422951,1,lindseywallace,just fed three very hungry stray kitties three cans or tuna. i hope they stay warm and safe tonight
1957423525,1,fezzer64,t'internet on blackberry fooked so no checking of the tweets and whether phill has taken up my request
1957424035,1,Berathus,"Gotta sleep, and then off to work"
1957424185,0,yungdes,is lonely in need of company
1957424353,1,munineye,listens to MSI and bakes banana bread. How weird is she? Remarkably not so much anymore.
1957424442,1,mariocarreon,is finally gotten online after logging 200km over the last two days on errands as the family driver  http://plurk.com/p/wxz12
1957424693,1,ElaineGiles,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ"
1957424709,1,twebbstack,i 0 it when a website says the ticket prices are on another website and their not
1957424853,1,alicee_,alice doesn't know what to wear to the cinema  &lt
1957425216,1,helen_lo,Wondering why it's so cold - the skylight is open - I left the gas on this morning
1957425437,1,hemhem666,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him
1957425787,1,benyrun,I can't go to sleep until tech support emails me back
1957425914,1,louiethecat,"@Debblues didn't know you folks were there, sorry."
1957426109,1,halina1979,I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!
1957426142,1,scottairth,"Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty."
1957426182,0,EAZY_ERON,@dameenrouge I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.
1957426614,1,juliana_g,@aprilholle hmm. grows. in this case i am screwed. i can't even keep the &quot
1957426747,1,i1mytroops,wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp
1957426941,0,TrustTommy,@katiemoffat I was never a good stereotypical teen
1957427070,0,braedon,0s continually getting sick whenever he has exams
1957427532,1,1gemineye,@whatthelillyyo we just missd each otha again! I was at disney all day YESTERday!
1957427946,1,babydoll20,i wanna go vivid light walk
1957428311,0,followbike,"I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn"
1957428358,1,Kelsee89,i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation
1957429060,1,Kaydeescrafts,I went green yesterday and I was out so I missed it  do I get another certificate????
1957429077,1,killiandarling,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor
1957429079,1,currymansam,"Heading to the hospital to sort out my back, not looking forward to this"
1957429148,1,MissMasochism,im gonna go to bed alone again.  Sad day for me. but itll get better.
1957429200,1,samslam,is ready for a productive friday. one of the last of the year
1957429364,1,iAMCHuCKDiZZLe,@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...
1957429768,1,felixley,is sick &amp
1957429845,1,sethiphor,what am i doing? what can i do?
1957429876,1,Azizah_Crane,wishes that she has a private jet so that she can go see her BFF @ times like this.. ok ok..ot really thinking of carbon footprint here.
1957429927,1,195fifty,"That seized bolt, ya it's still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?"
1957430094,0,adelina_s,stupid weather
1957430312,1,jax180,Just found out one of my ankles is swollen...eeks now it hurts
1957430751,1,Baaheeyaah,OMG My sister got my brother a &quot
1957430884,0,jasongaunt,"I spent my free time over the last few days converting my server to 64bit, getting VT-x working etc just to get something to run. No Luck"
1957430907,1,gaaaaaby,I had the worst dream ever: the Lakers were losing 11 : ZIP  &amp
1957430941,0,DJYungFlyFlashy,Why cant a girl just like me for who i am and not whats in my walet?
1957431361,1,zomgshroom,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught."
1957431489,1,OpheliaPunk,@minauderie @oxygen8705 Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!
1957432228,1,Liz31tt,"Getting ready for work and the sun is shining, plus it's the w/e! Bgt tonight..... what am I gonna do after it's finished?!"
1957432819,1,Rossco_NZ,@bekimccabe true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways
1957432831,1,SexyKellyC,@songbookbaby lol. u got AC right? u know it's getting chill here again...  n its gona rain tmr
1957433026,1,chefcutie,not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want
1957433155,1,BlackChoc25,Cape Town was spitting all morning - now that im behind this desk
1957433634,1,SunshineeKiid,@Amara_angel I cant i dont have mms  but i will waer it nexxt time i see you
1957433660,1,sanasaleem,@ammaryasir link  I need go on my laptop then sigh.
1957434111,0,NGowers,"Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver."
1957434460,1,viancajunise,Ahh feels good to have played guitar hero after months! I suck at it now but  haha
1957434478,1,dinesh_tnpl,just got on twitter. no friends to add!  none of my friends are in twitter
1957434742,0,raveninorbit,"@overshootTV Thx! Old computer here, too slow for both Kubuntu and Blender really."
1957434779,1,its_sb,@xcharlotteyx Awww it's still not the same  I'm going to have a look though.
1957434786,1,goodwill,vmware fusion seems getting slower and slower
1957434995,1,MissxMarisa,@tsarnick This year
1957435007,0,ClarineV,Waiting for my driver! 0 to wait!!!!!
1957435158,0,Travvee,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!
1957435228,1,priyanka_dhiman,Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... 
1957435496,0,sidneykidney,@Velf79 Missed you last night hon
1957436057,1,heydavej,"@colocelt My man, its like 3:30 in NJ. I have classes to 1 about again"
1957436063,1,ZorkFox,"You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort."
1957436693,1,melansonnnn,wishes she would call him ...   *hc*
1957437702,1,whitney_lynn23,"is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on"
1957439470,1,Lizziedeh,@soscandalous 1 you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong)
1957439635,0,brettntucker,@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?
1957439681,1,Sprungchic,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious
1957440033,1,iSibisy,I caaaaan't sleep.....it's 3.30am! wahhhh... i wanna cry
1957440078,0,She_shines92,"And apparently I misplaced my iPod, the 30 gb"
1957440197,1,FoOie,@gnoserif FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home
1957440258,0,danzr23,very disappointed in him    gonna have to sleep it off....
1957440766,1,Bluurox,Is also having a lonely night.... Wishing she could go to Audun's so that she doesn't have that bad dream again...
1957441479,0,madrizen,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
1957441745,1,madartista,"@mikdev  i leave the 27th, back the 5th or 6th."
1957442173,0,i0crayons,@she_shines92 aww that sucks
1957442526,0,johnnydonovan,4am foodshopping cause I was sick all day and was in hospitals  being alone blows
1957442679,1,j_irwin,wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest
1957442918,1,OnyaRain,you forgot your fans too!  haha
1957443166,1,jamvmusic,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv
1957444251,0,annzoo,@heavenlykevinly You go to sleeeeeeepz
1957444306,1,mayj,@arielleGore I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...
1957444525,1,mikmk,I just lost a fight against @hangy on Tweefight. I lost  Please revenge me! Try now http://tweefight.com/?opp=hangy
1957444593,0,PrincessEleasha,is seriously heartbroken!!!
1957444758,0,rarrkun,@dragonflyeyes nick's voice still makes me wanna kill things
1957444831,1,JamilaL,"@tonibraxton Will you ever come to SF Bay Area to preform, i feel left out"
1957445001,1,michelleangot,oh! i think i didnt do well on my photo editing for Db!  sorry :|
1957445052,1,Ruthiexo09,Aww sad @Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh
1957445117,1,emliqua,start work 2 moro at 6:30.  not looking forward to it
1957445252,0,nwoidaho,@NellaGrl ...being lonely all the time.
1957445404,1,alamby,"@thoughtmecca still on track to move back, albeit in 2-3 years.  However, my buddy Jen is now moving with me, so we're on a FAST track!"
1957445511,1,craigyd,O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt...
1957445561,1,nickcreevy,God the weather in London is ammmmazing! Yet I'm on a train half the day
1957445896,1,Joseph1391,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I 1 it
1957445955,1,TheEmmaHamilton,@amazondotjon Can you ask Ryan why he stopped following me on Twitter
